date,review_period,event_id,event_type,symbol,isin,state_count_after_event,status_flag
"June 30, 2022",2022-JUN,PEVT_00487,DELETION,GNFC,,730,SUSPICIOUS_STATE_COUNT
"June 30, 2022",2022-JUN,PEVT_00486,DELETION,GESHIP,,731,SUSPICIOUS_STATE_COUNT
"June 30, 2022",2022-JUN,PEVT_00485,DELETION,EQUITAS,,732,SUSPICIOUS_STATE_COUNT
"May 31, 2022",2022-MAY,PEVT_01190,DELETION,TRIVENI,,732,SUSPICIOUS_STATE_COUNT
"May 31, 2022",2022-MAY,PEVT_01189,DELETION,JSLHISAR,,733,SUSPICIOUS_STATE_COUNT
"May 04, 2022",2022-MAY,PEVT_00050,DELETION,GMRINFRA,,734,SUSPICIOUS_STATE_COUNT
"May 04, 2022",2022-MAY,PEVT_00049,DELETION,AARTIIND,,735,SUSPICIOUS_STATE_COUNT
"April 12, 2022",2022-MAR,PEVT_00052,DELETION,CGCL,,736,SUSPICIOUS_STATE_COUNT
"April 12, 2022",2022-MAR,PEVT_00051,DELETION,BEML,,736,SUSPICIOUS_STATE_COUNT
"April 07, 2022",2022-MAR,PEVT_00071,DELETION,MTARTECH,,736,SUSPICIOUS_STATE_COUNT
"April 07, 2022",2022-MAR,PEVT_00070,DELETION,SUPPETRO,,737,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01186,ADDITION,ZOMATO,,737,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01185,ADDITION,VIJAYA,,737,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01184,ADDITION,TATAINVEST,,736,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01183,ADDITION,STARHEALTH,,736,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01182,ADDITION,SHYAMMETL,,735,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01181,ADDITION,RENUKA,,734,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01180,ADDITION,SAREGAMA,,734,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01179,ADDITION,SAPPHIRE,,734,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01178,ADDITION,RTNINDIA,,733,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01177,ADDITION,PRIVISCL,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01176,ADDITION,POLICYBZR,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01175,ADDITION,PAYTM,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01174,ADDITION,NUVOCO,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01173,ADDITION,METROBRAND,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01172,ADDITION,MEDPLUS,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01171,ADDITION,LATENTVIEW,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01170,ADDITION,KIMS,,731,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01169,ADDITION,HLEGLAS,,730,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01168,ADDITION,GOCOLORS,,729,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01167,ADDITION,GLS,,728,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01166,ADDITION,GRINFRA,,727,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01165,ADDITION,NYKAA,,727,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01164,ADDITION,EASEMYTRIP,,726,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01163,ADDITION,DEVYANI,,726,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01162,ADDITION,CLEAN,,726,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01161,ADDITION,CHEMPLASTS,,726,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01160,ADDITION,MAPMYINDIA,,725,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01159,ADDITION,BCG,,724,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01158,ADDITION,BORORENEW,,724,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01157,ADDITION,APTUS,,724,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01156,ADDITION,ALLCARGO,,724,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01155,ADDITION,ABSLAMC,,723,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01154,DELETION,VALIANTORG,,724,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01153,DELETION,UJJIVANSFB,,725,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01152,DELETION,UJJIVAN,,725,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01151,DELETION,TASTYBITE,,726,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01150,DELETION,STARCEMENT,,727,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01149,DELETION,SPANDANA,,728,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01148,DELETION,SHARDACROP,,729,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01147,DELETION,SCHNEIDER,,730,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01146,DELETION,NILKAMAL,,731,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01145,DELETION,NFL,,732,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01144,DELETION,MIDHANI,,733,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01143,DELETION,MINDACORP,,734,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01142,DELETION,LEMONTREE,,735,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01141,DELETION,LAOPALA,,736,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01140,DELETION,KSB,,737,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01139,DELETION,KSCL,,738,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01138,DELETION,JCHAC,,739,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01137,DELETION,JKTYRE,,740,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01136,DELETION,JINDALSAW,,741,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01135,DELETION,IOLCP,,742,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01134,DELETION,INGERRAND,,743,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01133,DELETION,HEIDELBERG,,744,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01132,DELETION,GREAVESCOT,,745,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01131,DELETION,GILLETTE,,746,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01130,DELETION,FRETAIL,,747,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01129,DELETION,DHANUKA,,748,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01128,DELETION,DCBBANK,,749,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01127,DELETION,CGCL,,749,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01126,DELETION,BHARATRAS,,750,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01125,DELETION,BAJAJCON,,751,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01124,DELETION,ASHOKA,,752,SUSPICIOUS_STATE_COUNT
"March
31, 2022",2022-MAR,PEVT_01123,DELETION,ALEMBICLTD,,753,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00257,DELETION,TATACONSUM,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00256,DELETION,PFIZER,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00255,ADDITION,TATACHEM,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00254,ADDITION,NATIONALUM,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00253,ADDITION,IBREALEST,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00252,ADDITION,HINDCOPPER,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00251,DELETION,NCC,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00250,DELETION,ESCORTS,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00249,DELETION,BPCL,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00248,ADDITION,RADICO,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00247,ADDITION,LINDEINDIA,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00246,ADDITION,KEI,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00245,ADDITION,IRCTC,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00244,ADDITION,HAPPSTMNDS,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00243,ADDITION,CAMS,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00242,ADDITION,BSE,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00241,ADDITION,ANGELONE,,753,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00240,DELETION,NAVINFLUOR,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00239,DELETION,JUBLFOOD,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00238,DELETION,INTELLECT,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00237,DELETION,INDIAMART,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00236,DELETION,DIVISLAB,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00235,DELETION,BALRAMCHIN,,758,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00234,DELETION,ADANIGREEN,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00233,ADDITION,VEDL,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00232,ADDITION,UNIONBANK,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00231,ADDITION,REDINGTON,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00230,ADDITION,POWERGRID,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00229,ADDITION,POLYPLEX,,758,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00228,ADDITION,PETRONET,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00227,ADDITION,JMFINANCIL,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00226,ADDITION,ITC,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00225,ADDITION,INDUSTOWER,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00224,ADDITION,IRFC,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00223,ADDITION,INDIANB,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00222,ADDITION,HINDZINC,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00221,ADDITION,EQUITAS,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00220,ADDITION,EDELWEISS,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00219,DELETION,WELCORP,,754,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00218,DELETION,TATAPOWER,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00217,DELETION,TATAMOTORS,,755,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00216,DELETION,TATACHEM,,756,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00215,DELETION,SCI,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00214,DELETION,IDFC,,757,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00213,DELETION,HEG,,758,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00212,DELETION,GRAPHITE,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00211,DELETION,FRETAIL,,759,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00210,DELETION,FSL,,760,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00209,DELETION,ENGINERSIN,,760,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00208,DELETION,DCBBANK,,760,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00207,DELETION,BSE,,761,SUSPICIOUS_STATE_COUNT
"December 31, 2021",2021-DEC,PEVT_00206,DELETION,BHEL,,761,SUSPICIOUS_STATE_COUNT
"June 30, 2021",2021-JUN,PEVT_00484,DELETION,GLAND,,762,SUSPICIOUS_STATE_COUNT
"June 30, 2021",2021-JUN,PEVT_00483,DELETION,MOTHERSUMI,,763,SUSPICIOUS_STATE_COUNT
"April 29, 2021",2021-MAR,PEVT_00780,DELETION,INFIBEAM,,764,SUSPICIOUS_STATE_COUNT
"April 29, 2021",2021-MAR,PEVT_00779,DELETION,BURGERKING,,765,SUSPICIOUS_STATE_COUNT
"April 29, 2021",2021-MAR,PEVT_00778,DELETION,TATASTLBSL,,766,SUSPICIOUS_STATE_COUNT
"April 29, 2021",2021-MAR,PEVT_00777,DELETION,GHCL,,767,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00343,DELETION,PAGEIND,,768,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00342,DELETION,KOTAKBANK,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00341,DELETION,VEDL,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00340,DELETION,GRASIM,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00339,DELETION,HINDPETRO,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00338,DELETION,EQUITAS,,772,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00337,ADDITION,GMMPFAUDLR,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00336,ADDITION,BSOFT,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00335,ADDITION,AMBER,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00334,ADDITION,ADANIGAS,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00333,DELETION,WHIRLPOOL,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00332,DELETION,MANAPPURAM,,772,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00331,DELETION,IGL,,773,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00330,DELETION,BHARTIARTL,,774,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00329,ADDITION,WELCORP,,773,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00328,ADDITION,TATAMOTORS,,772,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00327,ADDITION,TATACHEM,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00326,ADDITION,PNB,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00325,ADDITION,LICHSGFIN,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00324,ADDITION,GESHIP,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00323,ADDITION,GAIL,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00322,ADDITION,FRETAIL,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00321,ADDITION,FEDERALBNK,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00320,ADDITION,BANKINDIA,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00319,ADDITION,BANKBARODA,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00318,DELETION,SJVN,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00317,DELETION,RAJESHEXPO,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00316,DELETION,NLCINDIA,,769,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00315,DELETION,IBREALEST,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00314,DELETION,IIFL,,770,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00313,DELETION,HINDZINC,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00312,DELETION,GHCL,,771,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00311,DELETION,EDELWEISS,,772,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00310,DELETION,DCMSHRIRAM,,772,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00309,DELETION,CARERATING,,773,SUSPICIOUS_STATE_COUNT
"January 1, 2021",2021-JAN,PEVT_00308,DELETION,ASHOKLEY,,774,SUSPICIOUS_STATE_COUNT
"November 25, 2020",2020-NOV,PEVT_00672,DELETION,MAHINDCIE,,775,SUSPICIOUS_STATE_COUNT
"November 25, 2020",2020-NOV,PEVT_00671,DELETION,INFIBEAM,,775,SUSPICIOUS_STATE_COUNT
"November 02, 2020",2020-NOV,PEVT_01227,DELETION,NETWORK18,,775,SUSPICIOUS_STATE_COUNT
"November 02, 2020",2020-NOV,PEVT_01226,DELETION,ALLCARGO,,776,SUSPICIOUS_STATE_COUNT
"September 14, 2020",2020-SEP,PEVT_00159,DELETION,JTEKTINDIA,,777,SUSPICIOUS_STATE_COUNT
"September 14, 2020",2020-SEP,PEVT_00158,DELETION,ASAHIINDIA,,778,SUSPICIOUS_STATE_COUNT
"July 31, 2020",2020-JUL,PEVT_00040,DELETION,SBICARD,,779,SUSPICIOUS_STATE_COUNT
"July 31, 2020",2020-JUL,PEVT_00039,DELETION,VEDL,,779,SUSPICIOUS_STATE_COUNT
"March 27, 2020",2020-MAR,PEVT_00999,DELETION,FLUOROCHEM,,780,SUSPICIOUS_STATE_COUNT
"March 27, 2020",2020-MAR,PEVT_00998,DELETION,GAYAPROJ,,781,SUSPICIOUS_STATE_COUNT
"March 27, 2020",2020-MAR,PEVT_00425,DELETION,SHILPAMED,,781,SUSPICIOUS_STATE_COUNT
"March 27, 2020",2020-MAR,PEVT_00424,DELETION,GAYAPROJ,,781,SUSPICIOUS_STATE_COUNT
"January 16, 2020",2020-JAN,PEVT_00259,DELETION,TATASTLBSL,,781,SUSPICIOUS_STATE_COUNT
"January 16, 2020",2020-JAN,PEVT_00258,DELETION,SUVEN,,782,SUSPICIOUS_STATE_COUNT
"December 27, 2019",2019-DEC,PEVT_00690,DELETION,TASTYBITE,,782,SUSPICIOUS_STATE_COUNT
"December 27, 2019",2019-DEC,PEVT_00689,DELETION,KENNAMET,,783,SUSPICIOUS_STATE_COUNT
"December 27, 2019",2019-DEC,PEVT_00688,DELETION,HATHWAY,,783,SUSPICIOUS_STATE_COUNT
"December 27, 2019",2019-DEC,PEVT_00687,DELETION,DEN,,784,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00678,ADDITION,RESPONIND,,784,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00677,ADDITION,MIDHANI,,783,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00676,ADDITION,AFFLE,,783,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00675,DELETION,COX&KINGS,,784,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00674,DELETION,COFFEEDAY,,785,SUSPICIOUS_STATE_COUNT
"December 26, 2019",2019-DEC,PEVT_00673,DELETION,CGPOWER,,785,SUSPICIOUS_STATE_COUNT
"September 27, 2019",2019-SEP,PEVT_00648,DELETION,IIFL,,785,SUSPICIOUS_STATE_COUNT
"September 27, 2019",2019-SEP,PEVT_00647,DELETION,THOMASCOOK,,786,SUSPICIOUS_STATE_COUNT
"September 28, 2018",2018-SEP,PEVT_01305,DELETION,SHILPAMED,,786,SUSPICIOUS_STATE_COUNT
"September 28, 2018",2018-SEP,PEVT_01304,DELETION,KPIT,,787,SUSPICIOUS_STATE_COUNT
"April 02, 2018",2018-MAR,PEVT_00054,DELETION,ERIS,,787,SUSPICIOUS_STATE_COUNT
"April 02, 2018",2018-MAR,PEVT_00053,DELETION,VIDEOIND,,788,SUSPICIOUS_STATE_COUNT
"September 29, 2017",2017-SEP,PEVT_01303,DELETION,MFSL,,789,SUSPICIOUS_STATE_COUNT
"September 29, 2017",2017-SEP,PEVT_01302,DELETION,RELCAPITAL,,790,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01233,ADDITION,VBL,,790,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01232,ADDITION,PNBHOUSING,,789,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01231,ADDITION,LAURUSLABS,,788,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01230,DELETION,TUBEINVEST,,789,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01229,DELETION,GRASIM,,789,SUSPICIOUS_STATE_COUNT
"May 26, 2017",2017-MAY,PEVT_01228,DELETION,ABIRLANUVO,,790,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00095,ADDITION,MGL,,790,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00094,ADDITION,MAXINDIA,,790,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00093,ADDITION,FRETAIL,,790,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00092,DELETION,SBT,,791,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00091,DELETION,MYSOREBANK,,792,SUSPICIOUS_STATE_COUNT
"March 31, 2017",2017-MAR,PEVT_00090,DELETION,SBBJ,,793,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00935,ADDITION,VEDL,,792,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00934,ADDITION,VALIANTORG,,791,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00933,ADDITION,UTIAMC,,791,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00932,ADDITION,TRITURBINE,,791,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00931,ADDITION,TANLA,,790,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00930,ADDITION,SUNCLAYLTD,,790,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00929,ADDITION,SPANDANA,,789,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00928,ADDITION,SHARDACROP,,788,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00927,ADDITION,ROUTE,,787,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00926,ADDITION,ROSSARI,,786,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00925,ADDITION,RESPONIND,,786,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00924,ADDITION,PRINCEPIPE,,785,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00923,ADDITION,MAZDOCK,,785,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00922,ADDITION,MAXHEALTH,,785,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00921,ADDITION,KPITTECH,,784,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00920,ADDITION,KPRMILL,,784,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00919,ADDITION,INTELLECT,,783,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00918,ADDITION,ICIL,,782,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00917,ADDITION,HEMIPROP,,781,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00916,ADDITION,HAPPSTMNDS,,781,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00915,ADDITION,CAMS,,781,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00914,ADDITION,BALAMINES,,781,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00913,ADDITION,ASAHIINDIA,,780,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00912,ADDITION,ANGELBRKG,,780,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00911,DELETION,VRLLOG,,781,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00910,DELETION,TVTODAY,,782,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00909,DELETION,SWARAJENG,,783,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00908,DELETION,SOUTHBANK,,784,SUSPICIOUS_STATE_COUNT
,2021-MAR,PEVT_00907,DELETION,PTC,,785,SUSPICIOUS_STATE_COUNT
