event_id,raw_event_id,effective_date,event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,index_scope,membership_effect,source_document,source_page,source_section,resolution_status,event_origin
PEVT_00647,RAW_00647,"September 27, 2019",DELETION,THOMASCOOK,,,Thomas Cook (India) Ltd.,,2019-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17092019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00648,RAW_00648,"September 27, 2019",DELETION,IIFL,,,IIFL Finance Ltd.,,2019-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17092019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00649,RAW_00649,"October 26, 2023",DELETION,KIRLFER,,,Kirloskar Ferrous Industries Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102023.pdf,Page 1,1) Nifty 500,ACTIVE,RAW
PEVT_00650,RAW_00650,"October 26, 2023",DELETION,CONCORDBIO,,,Concord Biotech Ltd.,,2023-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102023.pdf,Page 1,1) Nifty 500,ACTIVE,RAW
PEVT_00651,RAW_00651,"October 31, 2025",DELETION,CENTURYPLY,,,Century Plyboards (India) Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00652,RAW_00652,"October 31, 2025",DELETION,HONASA,,,Honasa Consumer Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00653,RAW_00653,"October 31, 2025",DELETION,NATCOPHARM,,,NATCO Pharma Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00654,RAW_00654,"October 31, 2025",DELETION,OIL,,,Oil India Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00655,RAW_00655,"October 31, 2025",DELETION,POLYMED,,,Poly Medicure Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00656,RAW_00656,"October 31, 2025",DELETION,RKFORGE,,,Ramkrishna Forgings Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00657,RAW_00657,"October 31, 2025",DELETION,WAAREEENER,,,Waaree Energies Ltd.,,2025-SEP,PARENT_NIFTY_500,REMOVE,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00658,RAW_00658,"October 31, 2025",ADDITION,ABFRL,,,Aditya Birla Fashion and Retail Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00659,RAW_00659,"October 31, 2025",ADDITION,ABLBL,,,Aditya Birla Lifestyle Brands Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00660,RAW_00660,"October 31, 2025",ADDITION,COHANCE,,,Cohance Lifesciences Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00661,RAW_00661,"October 31, 2025",ADDITION,INOXWIND,,,Inox Wind Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00662,RAW_00662,"October 31, 2025",ADDITION,NBCC,,,NBCC (India) Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00663,RAW_00663,"October 31, 2025",ADDITION,RELINFRA,,,Reliance Infrastructure Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00664,RAW_00664,"October 31, 2025",ADDITION,SWANCORP,,,Swan Corp Ltd.,,2025-SEP,PARENT_NIFTY_500,ADD,ind_prs17102025.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00665,RAW_00665,"November 28, 2025",DELETION,VBL,,,Varun Beverages Ltd.,,2025-NOV,PARENT_NIFTY_500,REMOVE,ind_prs17112025_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00666,RAW_00666,"November 28, 2025",DELETION,RCF,,,Rashtriya Chemicals & Fertilizers Ltd.,,2025-NOV,PARENT_NIFTY_500,REMOVE,ind_prs17112025_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00667,RAW_00667,"February 28, 2025",DELETION,RAJESHEXPO,,,Rajesh Exports Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs18022025.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00668,RAW_00668,"February 28, 2025",DELETION,SIEMENS,,,Siemens Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs18022025.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00669,RAW_00669,"February 28, 2025",DELETION,MANKIND,,,Mankind Pharma Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs18022025.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00670,RAW_00670,"February 28, 2025",DELETION,DIXON,,,Dixon Technologies (India) Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs18022025.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00671,RAW_00671,"November 25, 2020",DELETION,INFIBEAM,,,Infibeam Avenues Ltd.,,2020-NOV,PARENT_NIFTY_500,REMOVE,ind_prs18112020.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00672,RAW_00672,"November 25, 2020",DELETION,MAHINDCIE,,,Mahindra CIE Automotive Ltd.,,2020-NOV,PARENT_NIFTY_500,REMOVE,ind_prs18112020.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00673,RAW_00673,"December 26, 2019",DELETION,CGPOWER,,,CG Power and Industrial Solutions Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00674,RAW_00674,"December 26, 2019",DELETION,COFFEEDAY,,,Coffee Day Enterprises Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00675,RAW_00675,"December 26, 2019",DELETION,COX&KINGS,,,Cox & Kings Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00676,RAW_00676,"December 26, 2019",ADDITION,AFFLE,,,Affle (India) Ltd.,,2019-DEC,PARENT_NIFTY_500,ADD,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00677,RAW_00677,"December 26, 2019",ADDITION,MIDHANI,,,Mishra Dhatu Nigam Ltd.,,2019-DEC,PARENT_NIFTY_500,ADD,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00678,RAW_00678,"December 26, 2019",ADDITION,RESPONIND,,,Responsive Industries Ltd.,,2019-DEC,PARENT_NIFTY_500,ADD,ind_prs18122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00679,RAW_00679,"January 31, 2024",ADDITION,JUBLPHARMA,,,Jubilant Pharmova Ltd.,,2024-JAN,PARENT_NIFTY_500,ADD,ind_prs19012024.pdf,Page 1,Nifty500 Shariah,ACTIVE,RAW
PEVT_00680,RAW_00680,"January 31, 2024",ADDITION,RCF,,,Rashtriya Chemicals & Fertilizers Ltd.,,2024-JAN,PARENT_NIFTY_500,ADD,ind_prs19012024.pdf,Page 1,Nifty500 Shariah,ACTIVE,RAW
PEVT_00681,RAW_00681,"March 28, 2024",ADDITION,"INDIAN RENEWABLE ENERGY DEV.
AGENCY LTD.",,,Nifty 500,,2024-MAR,PARENT_NIFTY_500,ADD,ind_prs19032024.pdf,Page 1,"Development Agency Ltd. (IREDA) in Nifty 500, Nifty Midcap 150, Nifty Midcap 100, Nifty 200,",ACTIVE,RAW
PEVT_00682,RAW_00682,"March 28, 2024",ADDITION,BSE LTD.*,,,Nifty Smallcap 250,,2024-MAR,PARENT_NIFTY_500,ADD,ind_prs19032024.pdf,Page 1,"Development Agency Ltd. (IREDA) in Nifty 500, Nifty Midcap 150, Nifty Midcap 100, Nifty 200,",ACTIVE,RAW
PEVT_00683,RAW_00683,,DELETION,BAJAJELEC,,,Bajaj Electricals Ltd.,,2023-MAR,PARENT_NIFTY_500,REMOVE,ind_prs19042023_1.pdf,Page 2,1) Nifty 500,ACTIVE,RAW
PEVT_00684,RAW_00684,,DELETION,EDELWEISS,,,Edelweiss Financial Services Ltd.,,2023-MAR,PARENT_NIFTY_500,REMOVE,ind_prs19042023_1.pdf,Page 2,1) Nifty 500,ACTIVE,RAW
PEVT_00685,RAW_00685,,DELETION,ERIS,,,Eris Lifesciences Ltd.,,2023-MAR,PARENT_NIFTY_500,REMOVE,ind_prs19042023_1.pdf,Page 2,1) Nifty 500,ACTIVE,RAW
PEVT_00686,RAW_00686,,DELETION,NSLNISP,,,NMDC Steel Ltd.,,2023-MAR,PARENT_NIFTY_500,REMOVE,ind_prs19042023_1.pdf,Page 2,1) Nifty 500,ACTIVE,RAW
PEVT_00687,RAW_00687,"December 27, 2019",DELETION,DEN,,,Den Networks Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs19122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00688,RAW_00688,"December 27, 2019",DELETION,HATHWAY,,,Hathway Cable & Datacom Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs19122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00689,RAW_00689,"December 27, 2019",DELETION,KENNAMET,,,Kennametal India Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs19122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00690,RAW_00690,"December 27, 2019",DELETION,TASTYBITE,,,Tasty Bite Eatables Ltd.,,2019-DEC,PARENT_NIFTY_500,REMOVE,ind_prs19122019.pdf,Page 1,1) NIFTY 500,ACTIVE,RAW
PEVT_00691,RAW_00691,"February 27, 2026",ADDITION,ENRIN,,,Siemens Energy India Ltd.,,2026-MAR,PARENT_NIFTY_500,ADD,ind_prs20022026_2.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00692,RAW_00692,"May 29, 2026",ADDITION,CIEINDIA,,,CIE Automotive India Ltd.,,2026-MAY,PARENT_NIFTY_500,ADD,ind_prs20052026_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00693,RAW_00693,,DELETION,AFFLE,,,Affle (India) Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00694,RAW_00694,,DELETION,CAPLIPOINT,,,Caplin Point Laboratories Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00695,RAW_00695,,DELETION,VARROC,,,Varroc Engineering Ltd.,,2022-SEP,PARENT_NIFTY_500,REMOVE,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00696,RAW_00696,,ADDITION,ECLERX,,,eClerx Services Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00697,RAW_00697,,ADDITION,ENGINERSIN,,,Engineers India Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00698,RAW_00698,,ADDITION,FINCABLES,,,Finolex Cables Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00699,RAW_00699,,ADDITION,FLUOROCHEM,,,Gujarat Fluorochemicals Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00700,RAW_00700,,ADDITION,HINDCOPPER,,,Hindustan Copper Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00701,RAW_00701,,ADDITION,IGL,,,Indraprastha Gas Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00702,RAW_00702,,ADDITION,JSL,,,Jindal Stainless Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00703,RAW_00703,,ADDITION,JINDALSTEL,,,Jindal Steel & Power Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00704,RAW_00704,,ADDITION,NATCOPHARM,,,NATCO Pharma Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00705,RAW_00705,,ADDITION,OIL,,,Oil India Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00706,RAW_00706,,ADDITION,OLECTRA,,,Olectra Greentech Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00707,RAW_00707,,ADDITION,POLYMED,,,Poly Medicure Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00708,RAW_00708,,ADDITION,RAJESHEXPO,,,Rajesh Exports Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00709,RAW_00709,,ADDITION,SCI,,,Shipping Corporation of India Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00710,RAW_00710,,ADDITION,SAIL,,,Steel Authority of India Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00711,RAW_00711,,ADDITION,SWSOLAR,,,Sterling and Wilson Renewable Energy Ltd.,,2022-SEP,PARENT_NIFTY_500,ADD,ind_prs20102022_1.pdf,Page 2,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00712,RAW_00712,,ADDITION,PPLPHARMA,,,Piramal Pharma Ltd.,,2023-MAR,PARENT_NIFTY_500,ADD,ind_prs21022023.pdf,Page 1,1) Nifty500 Shariah,ACTIVE,RAW
PEVT_00713,RAW_00713,"March 28, 2025",DELETION,ACI,,,Archean Chemical Industries Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00714,RAW_00714,"March 28, 2025",DELETION,AVANTIFEED,,,Avanti Feeds Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00715,RAW_00715,"March 28, 2025",DELETION,BALAMINES,,,Balaji Amines Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00716,RAW_00716,"March 28, 2025",DELETION,BIRLACORPN,,,Birla Corporation Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00717,RAW_00717,"March 28, 2025",DELETION,CELLO,,,Cello World Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00718,RAW_00718,"March 28, 2025",DELETION,CHEMPLASTS,,,Chemplast Sanmar Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00719,RAW_00719,"March 28, 2025",DELETION,CIEINDIA,,,CIE Automotive India Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00720,RAW_00720,"March 28, 2025",DELETION,EASEMYTRIP,,,Easy Trip Planners Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00721,RAW_00721,"March 28, 2025",DELETION,EQUITASBNK,,,Equitas Small Finance Bank Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00722,RAW_00722,"March 28, 2025",DELETION,FINEORG,,,Fine Organic Industries Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00723,RAW_00723,"March 28, 2025",DELETION,GRINFRA,,,G R Infraprojects Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00724,RAW_00724,"March 28, 2025",DELETION,GRINDWELL,,,Grindwell Norton Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00725,RAW_00725,"March 28, 2025",DELETION,GAEL,,,Gujarat Ambuja Exports Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00726,RAW_00726,"March 28, 2025",DELETION,GSFC,,,Gujarat State Fertilizers & Chemicals Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00727,RAW_00727,"March 28, 2025",DELETION,JKLAKSHMI,,,JK Lakshmi Cement Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00728,RAW_00728,"March 28, 2025",DELETION,KSB,,,KSB Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00729,RAW_00729,"March 28, 2025",DELETION,MAHLIFE,,,Mahindra Lifespace Developers Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00730,RAW_00730,"March 28, 2025",DELETION,METROBRAND,,,Metro Brands Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00731,RAW_00731,"March 28, 2025",DELETION,NUVOCO,,,Nuvoco Vistas Corporation Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00732,RAW_00732,"March 28, 2025",DELETION,PGHH,,,Procter & Gamble Hygiene & Health Care Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00733,RAW_00733,"March 28, 2025",DELETION,RAJESHEXPO,,,Rajesh Exports Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00734,RAW_00734,"March 28, 2025",DELETION,RATNAMANI,,,Ratnamani Metals & Tubes Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00735,RAW_00735,"March 28, 2025",DELETION,SANOFI,,,Sanofi India Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00736,RAW_00736,"March 28, 2025",DELETION,SPARC,,,Sun Pharma Advanced Research Company Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00737,RAW_00737,"March 28, 2025",DELETION,SUNDRMFAST,,,Sundram Fasteners Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00738,RAW_00738,"March 28, 2025",DELETION,TVSSCS,,,TVS Supply Chain Solutions Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00739,RAW_00739,"March 28, 2025",DELETION,UJJIVANSFB,,,Ujjivan Small Finance Bank Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00740,RAW_00740,"March 28, 2025",DELETION,VIPIND,,,V.I.P. Industries Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00741,RAW_00741,"March 28, 2025",DELETION,VARROC,,,Varroc Engineering Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00742,RAW_00742,"March 28, 2025",DELETION,VINATIORGA,,,Vinati Organics Ltd.,,2025-MAR,PARENT_NIFTY_500,REMOVE,ind_prs21022025.pdf,Page 2,b) Nifty 500,ACTIVE,RAW
PEVT_00743,RAW_00743,"March 28, 2025",ADDITION,ACMESOLAR,,,ACME Solar Holdings Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00744,RAW_00744,"March 28, 2025",ADDITION,AFCONS,,,Afcons Infrastructure Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00745,RAW_00745,"March 28, 2025",ADDITION,ALIVUS,,,Alivus Life Sciences Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00746,RAW_00746,"March 28, 2025",ADDITION,AIIL,,,Authum Investment & Infrastructure Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00747,RAW_00747,"March 28, 2025",ADDITION,BAJAJHFL,,,Bajaj Housing Finance Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00748,RAW_00748,"March 28, 2025",ADDITION,FIRSTCRY,,,Brainbees Solutions Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00749,RAW_00749,"March 28, 2025",ADDITION,DCMSHRIRAM,,,DCM Shriram Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00750,RAW_00750,"March 28, 2025",ADDITION,GRAVITA,,,Gravita India Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00751,RAW_00751,"March 28, 2025",ADDITION,HYUNDAI,,,Hyundai Motor India Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00752,RAW_00752,"March 28, 2025",ADDITION,IGIL,,,International Gemmological Institute (India) Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00753,RAW_00753,"March 28, 2025",ADDITION,IKS,,,Inventurus Knowledge Solutions Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00754,RAW_00754,"March 28, 2025",ADDITION,JSWHL,,,JSW Holdings Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00755,RAW_00755,"March 28, 2025",ADDITION,LTFOODS,,,LT Foods Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00756,RAW_00756,"March 28, 2025",ADDITION,NAVA,,,Nava Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00757,RAW_00757,"March 28, 2025",ADDITION,NEULANDLAB,,,Neuland Laboratories Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00758,RAW_00758,"March 28, 2025",ADDITION,NIVABUPA,,,Niva Bupa Health Insurance Company Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00759,RAW_00759,"March 28, 2025",ADDITION,NTPCGREEN,,,NTPC Green Energy Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00760,RAW_00760,"March 28, 2025",ADDITION,OLAELEC,,,Ola Electric Mobility Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00761,RAW_00761,"March 28, 2025",ADDITION,PGEL,,,PG Electroplast Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
PEVT_00762,RAW_00762,"March 28, 2025",ADDITION,PREMIERENE,,,Premier Energies Ltd.,,2025-MAR,PARENT_NIFTY_500,ADD,ind_prs21022025.pdf,Page 3,b) Nifty 500,ACTIVE,RAW
