event_id,raw_event_id,event_origin,effective_date,announcement_date,event_type,resolved_event_type,symbol,old_symbol,new_symbol,company_name,isin,review_period,coverage_scope,source_document,source_page,resolution_status,resolution_reason,override_id,replacement_id
EVT_00359,RAW_00359,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,HINDCOPPER,,,Hindustan Copper Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00360,RAW_00360,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,HUDCO,,,Housing & Urban Development Corporation Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00361,RAW_00361,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,IRFC,,,Indian Railway Finance Corporation Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00362,RAW_00362,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,JSL,,,Jindal Stainless Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00363,RAW_00363,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,JWL,,,Jupiter Wagons Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00364,RAW_00364,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,KPIL,,,Kalpataru Projects International Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00365,RAW_00365,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,MRPL,,,Mangalore Refinery & Petrochemicals Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00366,RAW_00366,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,NBCC,,,NBCC (India) Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00367,RAW_00367,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,NHPC,,,NHPC Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00368,RAW_00368,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,PFC,,,Power Finance Corporation Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00369,RAW_00369,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,PRESTIGE,,,Prestige Estates Projects Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00370,RAW_00370,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,PNB,,,Punjab National Bank,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00371,RAW_00371,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,RVNL,,,Rail Vikas Nigam Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00372,RAW_00372,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,RECLTD,,,REC Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00373,RAW_00373,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,MOTHERSON,,,Samvardhana Motherson International Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00374,RAW_00374,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,SJVN,,,SJVN Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00375,RAW_00375,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,SOBHA,,,Sobha Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00376,RAW_00376,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,SOLARINDS,,,Solar Industries India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00377,RAW_00377,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,SUZLON,,,Suzlon Energy Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00378,RAW_00378,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,TATAPOWER,,,Tata Power Co. Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00379,RAW_00379,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,THERMAX,,,Thermax Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00380,RAW_00380,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,TITAGARH,,,Titagarh Rail Systems Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00381,RAW_00381,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,TORNTPOWER,,,Torrent Power Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00382,RAW_00382,RAW,"December 31, 2024","December 11, 2024",DELETION,DELETION,ZYDUSLIFE,,,Zydus Lifesciences Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00383,RAW_00383,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,360ONE,,,360 ONE WAM Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00384,RAW_00384,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,ABSLAMC,,,Aditya Birla Sun Life AMC Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00385,RAW_00385,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,AMBER,,,Amber Enterprises India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 10,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00386,RAW_00386,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,ANANTRAJ,,,Anant Raj Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00387,RAW_00387,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,CAPLIPOINT,,,Caplin Point Laboratories Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00388,RAW_00388,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,CHOLAHLDNG,,,Cholamandalam Financial Holdings Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00389,RAW_00389,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,COFORGE,,,Coforge Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00390,RAW_00390,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,COROMANDEL,,,Coromandel International Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00391,RAW_00391,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,DEEPAKFERT,,,Deepak Fertilisers & Petrochemicals Corp. Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00392,RAW_00392,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,DIVISLAB,,,Divi's Laboratories Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00393,RAW_00393,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,FSL,,,Firstsource Solutions Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00394,RAW_00394,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,FORTIS,,,Fortis Healthcare Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00395,RAW_00395,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,GLENMARK,,,Glenmark Pharmaceuticals Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00396,RAW_00396,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,GODFRYPHLP,,,Godfrey Phillips India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00397,RAW_00397,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,HSCL,,,Himadri Speciality Chemical Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00398,RAW_00398,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,INDIACEM,,,India Cements Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00399,RAW_00399,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,INDHOTEL,,,Indian Hotels Co. Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00400,RAW_00400,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,NAUKRI,,,Info Edge (India) Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00401,RAW_00401,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,JUBLPHARMA,,,Jubilant Pharmova Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00402,RAW_00402,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,KAYNES,,,Kaynes Technology India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00403,RAW_00403,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,KEC,,,KEC International Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00404,RAW_00404,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,KFINTECH,,,KFin Technologies Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00405,RAW_00405,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,LLOYDSME,,,Lloyds Metals And Energy Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00406,RAW_00406,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,LUPIN,,,Lupin Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00407,RAW_00407,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,MCX,,,Multi Commodity Exchange of India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00408,RAW_00408,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,NATCOPHARM,,,NATCO Pharma Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00409,RAW_00409,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,NETWEB,,,Netweb Technologies India Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00410,RAW_00410,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,OFSS,,,Oracle Financial Services Software Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00411,RAW_00411,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,POLICYBZR,,,PB Fintech Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00412,RAW_00412,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,PCBL,,,PCBL Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00413,RAW_00413,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,PERSISTENT,,,Persistent Systems Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00414,RAW_00414,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,PPLPHARMA,,,Piramal Pharma Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00415,RAW_00415,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,POLYMED,,,Poly Medicure Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00416,RAW_00416,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,RADICO,,,Radico Khaitan Ltd,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00417,RAW_00417,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,SUVENPHAR,,,Suven Pharmaceuticals Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00418,RAW_00418,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,TECHM,,,Tech Mahindra Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00419,RAW_00419,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,UNITDSPR,,,United Spirits Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00420,RAW_00420,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,VOLTAS,,,Voltas Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00421,RAW_00421,RAW,"December 31, 2024","December 11, 2024",ADDITION,ADDITION,ZOMATO,,,Zomato Ltd.,,2024-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122024.pdf,Page 11,ACTIVE,Verified raw reconstitution event,OVR_005,
EVT_00422,RAW_00422,RAW,"December 31, 2025","December 11, 2025",DELETION,DELETION,SKFINDIA,,,SKF India Ltd.,,2025-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122025.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00423,RAW_00423,RAW,"December 31, 2025","December 11, 2025",DELETION,DELETION,JSWCEMENT,,,JSW Cement Ltd.,,2025-DEC,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs11122025.pdf,Page 1,ACTIVE,Verified raw reconstitution event,,
EVT_00424,RAW_00424,RAW,"March 27, 2020","March 12, 2020",DELETION,DELETION,GAYAPROJ,,,Gayatri Projects Ltd.,,2020-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032020.pdf,Page 4,ACTIVE,Verified raw reconstitution event,,
EVT_00425,RAW_00425,RAW,"March 27, 2020","March 12, 2020",DELETION,DELETION,SHILPAMED,,,Shilpa Medicare Ltd.*,,2020-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032020.pdf,Page 4,ACTIVE,Verified raw reconstitution event,,
EVT_00426,RAW_00426,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,AKUMS,,,Akums Drugs and Pharmaceuticals Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00427,RAW_00427,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,APLLTD,,,Alembic Pharmaceuticals Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00428,RAW_00428,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,ALKYLAMINE,,,Alkyl Amines Chemicals Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00429,RAW_00429,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,ASTRAZEN,,,AstraZenca Pharma India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00430,RAW_00430,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,BASF,,,BASF India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00431,RAW_00431,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,CAMPUS,,,Campus Activewear Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00432,RAW_00432,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,GUJGASLTD,,,Gujarat Gas Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00433,RAW_00433,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,INOXINDIA,,,INOX India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00434,RAW_00434,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,JYOTHYLAB,,,Jyothy Labs Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00435,RAW_00435,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,KIRLOSBROS,,,Kirloskar Brothers Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00436,RAW_00436,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,KSB,,,KSB Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00437,RAW_00437,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,METROPOLIS,,,Metropolis Healthcare Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00438,RAW_00438,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,PGHH,,,Procter & Gamble Hygiene & Health Care Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00439,RAW_00439,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,RCF,,,Rashtriya Chemicals & Fertilizers Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00440,RAW_00440,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,RELINFRA,,,Reliance Infrastructure Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00441,RAW_00441,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,SUNDRMFAST,,,Sundram Fasteners Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00442,RAW_00442,RAW,"March 30, 2026","March 12, 2026",DELETION,DELETION,VGUARD,,,V-Guard Industries Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00443,RAW_00443,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,CPPLUS,,,Aditya Infotech Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00444,RAW_00444,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,CEMPRO,,,Cemindia Projects Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00445,RAW_00445,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,GABRIEL,,,Gabriel India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00446,RAW_00446,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,GALLANTT,,,Gallantt Ispat Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00447,RAW_00447,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,SPLPETRO,,,Supreme Petrochem Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00448,RAW_00448,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,TEGA,,,Tega Industries Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00449,RAW_00449,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,TENNIND,,,Tenneco Clean Air India Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00450,RAW_00450,RAW,"March 30, 2026","March 12, 2026",ADDITION,ADDITION,ZYDUSWELL,,,Zydus Wellness Ltd.,,2026-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs12032026.pdf,Page 6,ACTIVE,Verified raw reconstitution event,OVR_006,
EVT_00451,RAW_00451,RAW,"March 28, 2025","March 13, 2025",DELETION,DELETION,ACI,,,Archean Chemical Industries Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs13032025.pdf,Page 6,ACTIVE,Verified raw reconstitution event,,
EVT_00452,RAW_00452,RAW,"March 28, 2025","March 13, 2025",DELETION,DELETION,AVANTIFEED,,,Avanti Feeds Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs13032025.pdf,Page 6,ACTIVE,Verified raw reconstitution event,,
EVT_00453,RAW_00453,RAW,"March 28, 2025","March 13, 2025",DELETION,DELETION,BALAMINES,,,Balaji Amines Ltd.,,2025-MAR,FUTURE_RELATIVE_TO_SNAPSHOT,ind_prs13032025.pdf,Page 6,ACTIVE,Verified raw reconstitution event,,
